wid,age,country,gender,marital,parenthood,predicted_category
16,35,USA,m,single,n,achievement
8410,22,USA,f,single,n,bonding
819,35,AUS,f,married,y,achievement
430,26,USA,f,married,y,affection
2458,42,USA,m,single,n,achievement
1717,33,USA,f,married,y,leisure
743,30,USA,m,married,y,affection
2653,37,USA,m,divorced,n,affection
915,26,USA,f,single,n,affection
850,24,USA,m,single,n,achievement
4977,32,USA,m,married,y,enjoy_the_moment
2048,53,USA,f,married,y,achievement
199,31,USA,f,single,n,bonding
1852,34,USA,m,single,y,affection
1410,38,USA,f,married,y,affection
104,25,GBR,m,married,n,affection
157,33,IND,m,married,n,achievement
479,27,USA,f,single,n,achievement
1829,30,USA,f,married,y,achievement
8064,23,USA,m,single,n,bonding
118,34,USA,f,single,n,bonding
5281,31,USA,m,single,n,leisure
108,26,USA,m,single,n,leisure
1092,32,USA,m,single,n,leisure
2571,29,USA,f,single,n,achievement
1160,24,USA,f,single,n,achievement
359,40,USA,f,married,y,achievement
1886,31,USA,m,single,n,bonding
456,28,USA,f,single,n,achievement
526,22,USA,m,single,n,achievement
1078,27,USA,m,single,n,enjoy_the_moment
6125,39,USA,f,married,y,achievement
391,36,USA,m,married,n,achievement
1169,34,USA,m,single,n,achievement
1728,22,USA,m,single,n,enjoy_the_moment
2192,27,IND,m,married,n,affection
272,28,USA,f,single,y,affection
219,33,USA,m,married,y,enjoy_the_moment
4052,41,USA,m,single,n,achievement
3629,32,USA,f,single,n,leisure
5601,32,USA,f,married,y,affection
3,25,IND,m,single,n,bonding
1006,27,USA,m,single,n,bonding
1472,41,USA,m,single,n,achievement
562,29,USA,f,married,n,achievement
633,33,USA,m,single,n,affection
3595,27,USA,m,married,y,achievement
4392,35,USA,m,married,n,achievement
2112,22,USA,f,single,y,bonding
452,52,USA,m,married,y,achievement
320,39,USA,m,single,n,bonding
1414,20,USA,m,single,n,bonding
7629,23,USA,f,single,n,bonding
547,28,USA,f,single,n,achievement
4323,21,USA,m,single,n,achievement
216,27,IND,m,married,n,leisure
122,32,USA,m,single,n,leisure
2221,26,USA,m,single,n,exercise
573,25,USA,m,single,n,achievement
87,36,USA,f,single,n,achievement
1107,22,USA,m,single,n,achievement
1389,29,USA,m,married,n,enjoy_the_moment
623,39,USA,m,married,n,achievement
564,22,USA,f,married,n,achievement
668,36,USA,m,single,n,leisure
806,26,USA,m,single,n,achievement
964,34,USA,f,married,n,affection
36,37,USA,m,single,n,leisure
1661,35,USA,f,divorced,y,affection
222,26,IND,f,single,n,achievement
399,27,IND,m,single,n,leisure
1939,35,USA,f,single,y,affection
143,29,USA,m,married,y,affection
1059,28,USA,m,single,n,affection
116,27,IND,f,single,n,enjoy_the_moment
60,29,USA,m,single,n,achievement
711,36,USA,f,married,y,achievement
65,30,IND,m,single,n,achievement
2429,48,USA,m,single,n,achievement
696,35,USA,m,single,n,affection
172,27,IND,m,married,n,achievement
419,40,USA,m,married,y,affection
727,28,USA,m,single,n,achievement
2807,34,USA,m,married,y,affection
311,27,USA,m,single,n,achievement
182,28,IND,m,married,n,achievement
209,28,USA,m,single,n,achievement
644,26,USA,m,single,n,enjoy_the_moment
8061,23,USA,m,single,n,affection
155,28,IND,f,married,n,achievement
484,44,USA,f,divorced,y,achievement
511,23,USA,m,single,n,affection
192,28,IND,m,married,y,leisure
5297,27,USA,f,single,n,affection
2408,24,IND,m,single,n,enjoy_the_moment
522,28,USA,m,married,n,leisure
4268,33,USA,m,single,n,achievement
8,29,VNM,m,single,n,enjoy_the_moment
10102,31,USA,f,married,y,leisure
661,20,USA,m,single,n,leisure
4133,38,USA,m,married,y,leisure
85,23,IND,f,single,n,bonding
1795,20,USA,m,single,n,achievement
5,29,USA,m,married,y,enjoy_the_moment
580,28,IND,m,married,y,affection
4417,32,USA,m,single,n,achievement
860,45,USA,f,single,n,achievement
1454,35,USA,m,single,n,leisure
191,28,IND,f,married,n,leisure
8106,23,USA,f,married,y,achievement
1560,30,USA,f,married,n,affection
1119,31,USA,m,single,n,affection
195,30,USA,m,single,n,bonding
2265,33,USA,f,married,y,affection
56,24,IND,f,single,n,achievement
204,30,USA,f,single,n,enjoy_the_moment
323,29,USA,m,married,n,bonding
2513,22,USA,f,single,n,leisure
4995,26,USA,f,single,n,achievement
462,47,USA,m,married,y,affection
1337,30,USA,f,single,n,affection
523,22,USA,m,single,n,leisure
605,28,IND,m,married,y,leisure
1039,37,USA,m,married,y,affection
2732,29,USA,m,married,y,affection
429,28,VEN,m,single,n,affection
622,36,USA,m,single,n,achievement
1314,29,USA,m,single,n,bonding
4813,19,USA,m,single,n,achievement
366,34,USA,f,married,y,achievement
9670,39,USA,m,single,n,achievement
1558,20,USA,m,single,n,affection
552,36,USA,f,married,y,affection
33,44,THA,m,married,y,enjoy_the_moment
2986,42,USA,m,married,y,enjoy_the_moment
385,25,USA,f,single,n,bonding
540,21,USA,m,single,n,enjoy_the_moment
43,36,USA,m,married,y,enjoy_the_moment
2561,29,USA,m,single,n,achievement
286,24,USA,m,single,n,bonding
1550,41,USA,m,married,y,achievement
438,32,IND,m,married,n,achievement
499,46,USA,m,single,n,achievement
2175,40,USA,m,single,n,affection
847,23,USA,m,single,n,achievement
1591,35,USA,f,married,y,achievement
10489,36,USA,m,single,n,bonding
2433,33,USA,f,married,n,achievement
2483,30,USA,m,married,y,affection
796,20,IND,m,single,y,leisure
1058,32,USA,f,married,n,achievement
2802,22,USA,m,single,n,achievement
52,29,IND,m,married,y,leisure
97,29,USA,m,single,n,leisure
188,26,IND,m,married,y,bonding
334,23,USA,f,single,n,achievement
235,27,IND,m,single,n,affection
495,25,USA,m,single,n,bonding
1633,35,USA,m,married,y,enjoy_the_moment
259,30,IND,m,single,n,achievement
5307,28,USA,m,single,n,enjoy_the_moment
103,26,USA,f,single,y,leisure
1290,50,USA,f,married,y,enjoy_the_moment
231,39,USA,f,single,y,leisure
9193,29,USA,m,single,n,achievement
91,29,USA,m,single,n,enjoy_the_moment
8666,45,USA,f,divorced,y,bonding
1975,39,USA,f,married,y,affection
8471,34,USA,f,married,y,affection
66,41,USA,f,single,n,achievement
357,26,USA,m,married,n,achievement
457,30,USA,m,single,y,enjoy_the_moment
1494,28,USA,m,married,y,affection
4982,29,USA,f,married,n,affection
367,21,USA,m,single,n,leisure
2044,28,IND,m,married,y,affection
112,48,USA,f,married,y,affection
752,32,USA,m,single,n,affection
3178,34,USA,f,single,y,achievement
695,41,USA,m,married,y,achievement
1675,32,USA,m,single,n,affection
2727,22,USA,m,single,n,achievement
10665,44,USA,f,married,n,enjoy_the_moment
916,47,USA,m,married,y,affection
6585,35,USA,f,married,y,enjoy_the_moment
54,29,IND,f,married,y,achievement
92,54,USA,f,married,y,affection
2504,27,USA,m,single,y,enjoy_the_moment
1265,27,USA,m,single,y,bonding
5616,22,USA,m,single,n,leisure
340,43,USA,f,married,y,affection
224,31,IND,m,married,y,achievement
715,21,VEN,m,single,n,affection
1239,22,USA,f,single,n,leisure
253,32,USA,m,single,n,leisure
1346,44,USA,m,single,n,affection
445,32,USA,m,single,n,leisure
3329,24,USA,m,single,n,bonding
4782,29,USA,m,single,n,achievement
432,47,USA,m,married,y,achievement
214,22,IND,f,single,n,bonding
375,30,USA,f,married,y,achievement
47,41,USA,m,married,n,achievement
934,24,MEX,f,single,n,affection
212,24,USA,m,single,n,leisure
825,29,USA,m,single,n,achievement
2211,26,IND,m,single,n,affection
435,27,IND,m,single,n,achievement
2633,28,USA,f,single,n,achievement
2833,29,USA,m,married,n,achievement
1861,29,USA,m,married,n,achievement
319,41,USA,m,married,y,affection
6537,25,USA,f,single,n,achievement
1914,27,USA,f,married,y,achievement
652,34,USA,m,single,n,affection
2632,25,USA,m,single,n,bonding
1350,34,USA,m,single,n,leisure
4069,29,USA,f,married,y,affection
1455,19,USA,m,married,n,leisure
517,42,USA,m,single,n,achievement
13356,23,USA,f,single,n,affection
950,25,GBR,f,single,n,achievement
7725,34,USA,f,married,y,affection
662,52,USA,f,single,n,achievement
2586,21,CAN,m,single,n,achievement
12185,26,USA,m,married,y,achievement
4565,37,USA,m,married,y,achievement
3723,51,USA,f,married,y,achievement
4544,35,USA,m,married,y,affection
1146,24,USA,m,single,n,bonding
10254,32,USA,m,married,n,leisure
2450,33,IND,m,married,n,affection
3900,22,USA,m,single,n,affection
3861,19,USA,m,single,n,achievement
1931,20,USA,f,single,n,affection
351,37,USA,m,single,n,affection
619,22,USA,m,married,n,affection
725,37,USA,f,married,y,bonding
606,28,IND,m,married,y,affection
1535,38,USA,f,married,y,affection
90,32,USA,m,married,y,achievement
781,22,USA,m,single,n,enjoy_the_moment
528,29,USA,f,married,y,affection
1329,34,USA,m,divorced,n,bonding
185,36,USA,m,single,n,affection
2869,26,USA,m,married,y,achievement
6466,39,USA,f,married,y,achievement
8507,53,USA,f,married,y,affection
459,33,USA,m,single,n,leisure
509,31,USA,m,single,n,achievement
1110,21,CAN,m,single,n,bonding
6124,31,USA,m,married,y,bonding
6582,23,USA,m,single,n,achievement
8058,37,IND,m,married,y,enjoy_the_moment
1593,31,USA,m,single,n,achievement
4548,28,USA,m,single,n,enjoy_the_moment
643,31,USA,m,married,y,achievement
671,34,DEU,m,married,y,affection
11578,55,USA,f,married,y,nature
927,34,USA,m,married,y,achievement
347,40,IND,f,married,y,leisure
297,54,USA,f,married,y,achievement
13623,29,USA,f,married,y,leisure
679,29,USA,m,married,y,affection
296,24,USA,f,single,n,achievement
95,37,USA,m,married,y,affection
472,23,IND,m,single,n,affection
731,27,IND,f,married,y,leisure
8009,28,USA,m,single,n,enjoy_the_moment
690,29,USA,f,single,n,leisure
308,23,USA,f,single,n,affection
755,35,USA,m,divorced,n,leisure
1582,21,USA,m,single,n,leisure
180,35,USA,m,single,n,achievement
377,36,IND,m,married,y,enjoy_the_moment
1079,28,USA,f,single,y,enjoy_the_moment
317,32,USA,m,single,n,affection
9483,20,USA,f,single,n,enjoy_the_moment
756,30,USA,f,single,n,affection
13,45,IND,m,married,y,leisure
1002,36,USA,m,divorced,y,enjoy_the_moment
11543,33,USA,f,married,y,affection
594,33,USA,m,married,n,leisure
190,23,USA,m,single,n,achievement
6940,39,USA,f,single,n,achievement
4495,33,USA,m,married,y,achievement
6981,48,USA,f,married,y,bonding
1885,26,USA,f,single,n,affection
1776,21,USA,f,single,n,nature
422,26,USA,f,single,n,enjoy_the_moment
8822,27,USA,m,single,n,achievement
354,26,USA,m,single,n,affection
2851,40,IND,m,married,y,affection
1130,25,IND,m,single,n,enjoy_the_moment
281,25,USA,m,single,n,bonding
627,30,USA,m,married,n,achievement
2223,26,USA,m,single,n,achievement
5596,23,USA,m,single,n,achievement
166,54,USA,f,single,n,affection
35,26,IND,m,single,n,enjoy_the_moment
208,45,USA,f,single,n,achievement
892,28,USA,f,married,y,affection
238,33,VEN,m,married,y,affection
1443,36,USA,f,married,n,achievement
2896,19,USA,m,single,n,leisure
53,32,USA,m,married,y,achievement
1955,24,USA,f,married,n,achievement
2077,29,USA,m,single,n,achievement
4214,22,USA,m,single,n,achievement
12086,34,USA,m,single,n,bonding
8540,28,USA,f,single,y,affection
267,29,USA,m,married,n,enjoy_the_moment
475,31,IND,f,married,y,achievement
813,25,USA,m,single,n,leisure
852,27,IND,m,single,n,nature
269,28,USA,m,single,n,achievement
10314,27,USA,f,married,y,achievement
441,29,USA,f,married,n,enjoy_the_moment
30,37,USA,m,married,y,affection
1575,32,USA,f,single,n,bonding
207,42,USA,m,married,n,affection
2875,26,IND,m,single,n,affection
559,28,IND,m,single,n,affection
371,29,USA,m,single,n,exercise
873,42,USA,m,married,y,achievement
76,29,IND,m,married,y,achievement
1000,31,USA,f,married,n,achievement
434,36,USA,f,single,n,achievement
1255,27,USA,m,single,n,nature
2177,43,USA,m,married,y,bonding
574,31,USA,m,married,n,achievement
1131,26,USA,f,married,n,leisure
629,24,IND,m,single,y,achievement
186,44,USA,m,single,y,affection
2529,24,USA,f,single,n,achievement
1770,24,USA,m,single,n,affection
2968,22,USA,f,single,n,nature
39,36,IND,m,married,y,affection
448,27,IND,f,married,y,affection
7655,24,USA,m,married,n,achievement
278,30,USA,m,single,n,bonding
2674,35,USA,f,married,y,affection
535,22,IND,f,single,n,affection
8681,22,USA,f,single,n,achievement
409,30,IND,f,married,y,achievement
490,19,IND,f,single,n,affection
565,29,USA,f,single,n,achievement
6035,36,USA,m,divorced,y,bonding
395,33,USA,m,single,n,affection
2658,24,USA,m,single,n,achievement
11744,26,USA,f,single,n,affection
6745,34,USA,f,married,y,achievement
423,29,USA,f,married,n,nature
1096,42,IND,f,married,y,achievement
2626,24,USA,m,single,n,enjoy_the_moment
1470,24,USA,m,single,n,achievement
1273,39,USA,m,married,y,achievement
119,47,IND,m,married,y,affection
483,25,IND,f,married,y,bonding
13300,42,USA,f,married,y,affection
1786,30,MAC,o,married,y,enjoy_the_moment
324,26,IND,m,single,n,leisure
6010,20,USA,f,single,n,affection
80,23,USA,o,single,n,achievement
1256,31,USA,m,single,y,achievement
1235,21,IND,m,single,n,achievement
4025,26,USA,m,single,n,achievement
12606,35,USA,f,divorced,n,leisure
2296,37,USA,f,married,n,leisure
2405,28,USA,m,single,n,enjoy_the_moment
1700,28,USA,m,married,n,affection
730,26,USA,m,married,n,achievement
428,21,USA,m,single,n,bonding
309,24,USA,m,single,n,leisure
4869,34,USA,f,single,n,bonding
489,39,IND,m,married,y,achievement
4928,30,USA,m,married,y,achievement
4769,29,USA,f,married,n,affection
1188,31,USA,m,single,n,affection
994,22,IND,m,single,n,exercise
13218,24,USA,f,single,n,affection
791,36,USA,m,divorced,y,affection
381,27,USA,f,married,y,achievement
1159,30,IND,f,married,y,leisure
12855,19,USA,m,single,y,affection
569,24,IND,m,married,y,leisure
647,39,USA,f,married,y,achievement
687,27,USA,m,single,n,affection
3111,28,IND,m,single,n,affection
875,23,IND,f,married,n,affection
2305,42,USA,m,married,n,leisure
9209,26,USA,m,single,n,achievement
9114,31,USA,m,married,y,nature
750,33,USA,m,single,y,enjoy_the_moment
268,32,IND,f,married,y,affection
410,29,USA,f,single,n,leisure
279,27,USA,f,single,n,achievement
1100,51,USA,f,married,n,affection
683,27,USA,m,single,n,achievement
2598,25,USA,f,single,n,achievement
300,33,USA,m,married,y,achievement
481,49,IND,m,married,y,affection
2250,24,USA,m,single,n,bonding
982,35,USA,f,married,y,achievement
792,28,USA,f,single,n,achievement
312,44,USA,m,married,y,achievement
12789,22,USA,f,single,n,bonding
365,30,USA,m,married,y,enjoy_the_moment
417,25,USA,m,single,n,bonding
106,44,USA,f,married,y,achievement
2195,27,USA,f,married,y,exercise
463,49,USA,m,married,y,achievement
442,32,USA,f,single,n,bonding
124,28,USA,m,single,n,leisure
710,34,USA,m,married,y,enjoy_the_moment
102,27,IND,f,married,y,affection
446,40,IND,m,married,y,achievement
1758,33,VEN,m,married,n,affection
2578,24,USA,m,single,n,achievement
4180,28,USA,f,married,n,achievement
2603,27,IND,m,married,n,affection
11046,32,USA,f,single,y,achievement
4050,46,USA,f,married,n,enjoy_the_moment
15,27,USA,m,married,y,affection
1015,29,USA,f,married,y,enjoy_the_moment
307,22,IND,f,single,n,bonding
344,21,IND,f,single,n,bonding
328,40,USA,m,married,y,affection
287,35,USA,m,single,y,affection
6376,33,USA,m,single,n,affection
2337,21,USA,m,single,n,affection
4659,25,USA,m,married,y,achievement
343,38,USA,m,married,y,affection
785,23,USA,m,single,n,achievement
386,25,IND,f,single,n,bonding
3630,27,USA,f,married,n,affection
362,25,IND,f,single,n,bonding
426,23,IND,f,single,n,bonding
346,23,IND,f,single,n,bonding
363,29,IND,f,married,n,bonding
416,29,IND,f,married,y,bonding
352,23,IND,f,single,n,bonding
348,22,IND,f,single,n,bonding
4615,31,USA,f,single,n,bonding
397,26,USA,m,single,n,bonding
757,25,IND,m,single,n,achievement
735,43,USA,m,single,n,enjoy_the_moment
313,22,IND,f,single,n,bonding
897,31,USA,f,single,n,achievement
10352,28,USA,f,single,n,affection
465,25,IND,m,single,n,bonding
1673,28,IND,m,married,y,affection
364,26,IND,f,single,n,affection
358,22,IND,f,single,n,bonding
32,45,IND,f,married,y,achievement
1925,28,USA,m,single,n,achievement
282,24,IND,f,single,n,affection
321,23,IND,f,married,n,bonding
13384,30,USA,f,single,n,enjoy_the_moment
322,25,IND,m,single,n,bonding
467,54,USA,f,single,n,achievement
8178,24,USA,m,single,n,enjoy_the_moment
1785,31,USA,f,single,n,achievement
127,21,USA,m,single,n,achievement
1384,23,IND,m,single,n,enjoy_the_moment
628,54,USA,f,divorced,y,achievement
5772,28,USA,m,single,n,achievement
1143,24,USA,m,single,n,leisure
2213,28,USA,f,single,n,achievement
294,21,IND,f,single,n,bonding
560,33,IND,m,married,y,nature
306,37,USA,f,single,n,affection
187,25,IND,m,single,n,bonding
1490,25,USA,m,single,n,enjoy_the_moment
6660,24,IND,m,single,n,enjoy_the_moment
293,23,USA,m,single,n,achievement
3838,38,USA,f,married,y,enjoy_the_moment
368,38,IND,f,married,y,bonding
1140,22,IND,m,single,n,achievement
330,51,USA,m,divorced,y,affection
941,23,IND,m,single,n,achievement
4308,21,USA,f,single,n,bonding
6116,35,USA,f,married,y,affection
1701,20,USA,f,single,n,bonding
7396,37,USA,m,married,n,leisure
1413,25,IND,m,single,n,achievement
1030,22,IND,m,single,n,bonding
2294,28,USA,f,single,n,enjoy_the_moment
1088,26,IND,m,single,n,enjoy_the_moment
12731,43,USA,f,married,y,achievement
9597,29,USA,f,married,y,affection
284,34,USA,m,single,n,achievement
9663,20,USA,m,single,n,leisure
1312,23,IND,m,single,n,affection
93,35,USA,m,single,y,achievement
1032,25,IND,m,single,n,achievement
2867,28,USA,f,single,n,enjoy_the_moment
617,43,USA,m,married,y,achievement
607,27,USA,m,single,n,enjoy_the_moment
117,22,USA,m,single,n,affection
488,31,IND,f,married,y,bonding
1133,34,USA,f,single,n,achievement
335,22,IND,f,single,n,bonding
1603,23,IND,m,single,n,achievement
912,23,IND,f,single,n,bonding
249,26,IND,f,married,y,bonding
692,41,USA,f,married,y,exercise
1299,19,USA,m,single,n,achievement
885,39,USA,m,married,y,enjoy_the_moment
6703,28,USA,m,married,y,achievement
9686,50,USA,m,divorced,n,leisure
74,27,IND,f,married,y,affection
304,22,IND,f,single,n,bonding
110,25,IND,m,single,y,affection
611,26,USA,f,single,n,enjoy_the_moment
133,40,USA,m,single,n,achievement
26,31,IND,f,married,y,bonding
1123,25,IND,m,single,n,achievement
13401,31,USA,f,married,y,affection
1008,21,USA,m,single,n,bonding
2126,26,USA,m,married,n,affection
529,31,IND,m,married,y,achievement
136,30,IND,m,married,y,bonding
70,28,IND,f,married,y,bonding
549,30,USA,o,married,y,enjoy_the_moment
596,29,USA,f,married,n,bonding
722,23,USA,m,single,n,achievement
1970,18,CAN,m,single,n,affection
45,23,IND,m,single,n,achievement
4096,20,USA,f,single,n,affection
96,28,IND,f,married,y,affection
132,30,IND,f,married,y,affection
4746,38,USA,f,married,y,leisure
378,22,IND,f,single,n,bonding
601,32,USA,m,divorced,y,achievement
1750,25,USA,m,single,n,enjoy_the_moment
6,35,IND,m,married,y,affection
1373,24,IND,f,single,n,affection
4232,24,USA,m,single,n,achievement
12894,50,USA,f,single,y,leisure
2260,22,IND,f,single,n,affection
666,22,IND,f,single,n,bonding
539,20,IND,f,single,n,enjoy_the_moment
751,21,USA,m,single,n,leisure
11049,27,USA,m,single,n,achievement
1267,40,USA,m,single,n,achievement
1908,25,USA,f,single,n,achievement
971,34,USA,f,single,y,achievement
299,25,IND,m,married,y,achievement
34,23,USA,m,single,n,leisure
135,23,CAN,m,single,n,leisure
49,35,USA,m,married,n,achievement
497,26,USA,f,single,n,achievement
469,32,IND,m,married,y,affection
