wid,age,country,gender,marital,parenthood,predicted_category
10601,38,CAN,f,married,n,enjoy_the_moment
2541,70,USA,f,married,y,achievement
7419,39,USA,m,single,n,leisure
10771,30,USA,m,single,n,affection
8727,22,USA,f,single,n,achievement
6919,37,USA,f,separated,y,achievement
10771,30,USA,m,single,n,achievement
8727,22,USA,f,single,n,achievement
6919,37,USA,f,separated,y,affection
10771,30,USA,m,single,n,achievement
8727,22,USA,f,single,n,achievement
6919,37,USA,f,separated,y,enjoy_the_moment
9605,42,USA,f,married,y,achievement
1570,34,USA,f,single,n,achievement
9605,42,USA,f,married,y,achievement
1570,34,USA,f,single,n,affection
9605,42,USA,f,married,y,achievement
1570,34,USA,f,single,n,achievement
5368,40,USA,f,married,y,bonding
5368,40,USA,f,married,y,affection
5368,40,USA,f,married,y,affection
1570,34,USA,f,single,n,achievement
9257,43,USA,f,single,y,achievement
1570,34,USA,f,single,n,affection
9257,43,USA,f,single,y,achievement
1570,34,USA,f,single,n,affection
9257,43,USA,f,single,y,achievement
5312,45,USA,f,married,n,affection
2948,29,USA,m,single,y,achievement
5312,45,USA,f,married,n,affection
2948,29,USA,m,single,y,nature
5312,45,USA,f,married,n,achievement
2948,29,USA,m,single,y,affection
3848,19,GBR,f,single,n,achievement
3848,19,GBR,f,single,n,enjoy_the_moment
3848,19,GBR,f,single,n,enjoy_the_moment
8576,51,USA,f,married,y,achievement
6757,23,IND,m,single,n,achievement
8576,51,USA,f,married,y,bonding
6757,23,IND,m,single,n,achievement
8576,51,USA,f,married,y,affection
6757,23,IND,m,single,n,affection
11060,60,USA,m,married,y,bonding
11060,60,USA,m,married,y,bonding
11060,60,USA,m,married,y,leisure
12784,38,USA,f,married,y,bonding
11216,46,USA,m,married,y,affection
4878,26,USA,f,single,n,affection
12784,38,USA,f,married,y,affection
11216,46,USA,m,married,y,achievement
4878,26,USA,f,single,n,enjoy_the_moment
12784,38,USA,f,married,y,achievement
11216,46,USA,m,married,y,affection
4878,26,USA,f,single,n,enjoy_the_moment
2862,59,USA,f,married,y,affection
2862,59,USA,f,married,y,affection
2862,59,USA,f,married,y,affection
3322,42,USA,m,married,y,affection
3322,42,USA,m,married,y,affection
3322,42,USA,m,married,y,achievement
3322,42,USA,m,married,y,affection
4084,25,USA,f,single,y,affection
2749,37,USA,f,married,n,achievement
3322,42,USA,m,married,y,affection
4084,25,USA,f,single,y,affection
2749,37,USA,f,married,n,achievement
3322,42,USA,m,married,y,achievement
4084,25,USA,f,single,y,affection
2749,37,USA,f,married,n,achievement
3911,22,USA,f,single,y,affection
8436,28,USA,m,single,n,achievement
3845,45,USA,m,married,n,achievement
3911,22,USA,f,single,y,affection
8436,28,USA,m,single,n,enjoy_the_moment
3845,45,USA,m,married,n,enjoy_the_moment
3911,22,USA,f,single,y,affection
8436,28,USA,m,single,n,affection
3845,45,USA,m,married,n,nature
4945,59,IND,m,married,y,leisure
5181,27,USA,f,married,n,leisure
4945,59,IND,m,married,y,bonding
5181,27,USA,f,married,n,enjoy_the_moment
4945,59,IND,m,married,y,bonding
5181,27,USA,f,married,n,affection
9183,56,USA,f,married,y,enjoy_the_moment
4841,30,USA,f,divorced,n,affection
4945,59,IND,m,married,y,achievement
9003,25,IND,f,married,n,bonding
8752,24,USA,f,married,y,affection
9183,56,USA,f,married,y,affection
4841,30,USA,f,divorced,n,affection
4945,59,IND,m,married,y,achievement
9003,25,IND,f,married,n,achievement
8752,24,USA,f,married,y,achievement
9183,56,USA,f,married,y,affection
4841,30,USA,f,divorced,n,affection
4945,59,IND,m,married,y,affection
9003,25,IND,f,married,n,affection
8752,24,USA,f,married,y,affection
10848,34,USA,m,single,n,enjoy_the_moment
3845,45,USA,m,married,n,leisure
2749,37,USA,f,married,n,achievement
9248,23,IND,m,single,n,achievement
10848,34,USA,m,single,n,achievement
3845,45,USA,m,married,n,achievement
2749,37,USA,f,married,n,achievement
9248,23,IND,m,single,n,affection
10848,34,USA,m,single,n,achievement
3845,45,USA,m,married,n,affection
2749,37,USA,f,married,n,achievement
9248,23,IND,m,single,n,achievement
7716,24,USA,m,single,n,achievement
12858,28,USA,m,single,n,bonding
7336,36,USA,m,divorced,y,affection
9531,35,USA,f,married,n,achievement
5757,29,USA,f,married,y,affection
5181,27,USA,f,married,n,affection
7716,24,USA,m,single,n,bonding
12858,28,USA,m,single,n,achievement
7336,36,USA,m,divorced,y,leisure
9531,35,USA,f,married,n,achievement
5757,29,USA,f,married,y,affection
5181,27,USA,f,married,n,achievement
7716,24,USA,m,single,n,bonding
12858,28,USA,m,single,n,achievement
7336,36,USA,m,divorced,y,enjoy_the_moment
9531,35,USA,f,married,n,achievement
5757,29,USA,f,married,y,affection
5181,27,USA,f,married,n,enjoy_the_moment
3177,26,USA,m,married,y,affection
3177,26,USA,m,married,y,achievement
3177,26,USA,m,married,y,achievement
6377,28,USA,m,single,n,bonding
6377,28,USA,m,single,n,affection
6377,28,USA,m,single,n,bonding
9137,29,USA,m,single,n,achievement
9137,29,USA,m,single,n,affection
9137,29,USA,m,single,n,achievement
3177,26,USA,m,married,y,affection
3177,26,USA,m,married,y,achievement
3177,26,USA,m,married,y,affection
4098,19,USA,f,single,n,achievement
11329,22,USA,m,single,n,affection
4098,19,USA,f,single,n,enjoy_the_moment
11329,22,USA,m,single,n,affection
4098,19,USA,f,single,n,achievement
11329,22,USA,m,single,n,achievement
3189,22,USA,m,single,n,achievement
3189,22,USA,m,single,n,achievement
3189,22,USA,m,single,n,affection
3189,22,USA,m,single,n,affection
3189,22,USA,m,single,n,achievement
3189,22,USA,m,single,n,affection
2981,33,USA,f,married,y,affection
2981,33,USA,f,married,y,enjoy_the_moment
2981,33,USA,f,married,y,affection
3189,22,USA,m,single,n,affection
3189,22,USA,m,single,n,affection
3189,22,USA,m,single,n,achievement
3177,26,USA,m,married,y,enjoy_the_moment
6725,55,USA,m,single,n,affection
3177,26,USA,m,married,y,affection
6725,55,USA,m,single,n,affection
3177,26,USA,m,married,y,achievement
6725,55,USA,m,single,n,affection
2981,33,USA,f,married,y,affection
6875,64,USA,m,married,y,achievement
2981,33,USA,f,married,y,achievement
6875,64,USA,m,married,y,affection
2981,33,USA,f,married,y,affection
6875,64,USA,m,married,y,achievement
3911,22,USA,f,single,y,affection
3911,22,USA,f,single,y,achievement
3911,22,USA,f,single,y,enjoy_the_moment
2981,33,USA,f,married,y,achievement
11176,28,USA,m,single,n,achievement
12180,20,USA,m,single,n,bonding
11964,32,USA,f,single,n,bonding
2981,33,USA,f,married,y,affection
11176,28,USA,m,single,n,achievement
12180,20,USA,m,single,n,affection
11964,32,USA,f,single,n,affection
2981,33,USA,f,married,y,affection
11176,28,USA,m,single,n,enjoy_the_moment
12180,20,USA,m,single,n,enjoy_the_moment
11964,32,USA,f,single,n,achievement
3253,46,USA,m,divorced,n,achievement
3253,46,USA,m,divorced,n,achievement
3253,46,USA,m,divorced,n,enjoy_the_moment
3253,46,USA,m,divorced,n,affection
1801,59,USA,f,married,n,nature
3253,46,USA,m,divorced,n,bonding
1801,59,USA,f,married,n,achievement
3253,46,USA,m,divorced,n,affection
1801,59,USA,f,married,n,enjoy_the_moment
12739,56,USA,m,widowed,n,affection
12739,56,USA,m,widowed,n,affection
12739,56,USA,m,widowed,n,affection
2636,30,USA,m,single,n,affection
2636,30,USA,m,single,n,achievement
2636,30,USA,m,single,n,affection
4051,19,USA,m,single,n,affection
4051,19,USA,m,single,n,affection
4051,19,USA,m,single,n,leisure
2636,30,USA,m,single,n,exercise
6461,30,USA,f,married,y,affection
2636,30,USA,m,single,n,achievement
6461,30,USA,f,married,y,affection
2636,30,USA,m,single,n,enjoy_the_moment
6461,30,USA,f,married,y,affection
5822,24,USA,f,single,y,affection
5161,62,USA,f,married,y,affection
5822,24,USA,f,single,y,affection
5161,62,USA,f,married,y,achievement
5822,24,USA,f,single,y,achievement
5161,62,USA,f,married,y,affection
10296,29,USA,m,single,y,leisure
10296,29,USA,m,single,y,affection
10296,29,USA,m,single,y,exercise
1578,43,FRA,m,married,y,affection
3847,20,USA,f,married,n,achievement
1578,43,FRA,m,married,y,achievement
3847,20,USA,f,married,n,affection
1578,43,FRA,m,married,y,affection
3847,20,USA,f,married,n,achievement
2636,30,USA,m,single,n,bonding
4051,19,USA,m,single,n,bonding
4502,52,USA,f,married,y,bonding
11084,33,USA,f,married,y,affection
1578,43,FRA,m,married,y,achievement
12563,26,USA,m,single,n,achievement
9587,30,USA,m,single,n,achievement
3713,25,CAN,f,single,n,achievement
7322,33,USA,f,married,y,bonding
7405,56,USA,f,single,y,affection
2636,30,USA,m,single,n,bonding
4051,19,USA,m,single,n,affection
4502,52,USA,f,married,y,leisure
11084,33,USA,f,married,y,affection
1578,43,FRA,m,married,y,achievement
12563,26,USA,m,single,n,achievement
9587,30,USA,m,single,n,affection
3713,25,CAN,f,single,n,bonding
7322,33,USA,f,married,y,affection
7405,56,USA,f,single,y,affection
2636,30,USA,m,single,n,affection
4051,19,USA,m,single,n,leisure
4502,52,USA,f,married,y,achievement
11084,33,USA,f,married,y,affection
1578,43,FRA,m,married,y,achievement
12563,26,USA,m,single,n,achievement
9587,30,USA,m,single,n,bonding
3713,25,CAN,f,single,n,achievement
7322,33,USA,f,married,y,affection
7405,56,USA,f,single,y,affection
10441,29,USA,m,married,n,affection
7853,26,USA,f,single,n,achievement
10441,29,USA,m,married,n,affection
7853,26,USA,f,single,n,achievement
10441,29,USA,m,married,n,achievement
7853,26,USA,f,single,n,affection
7358,30,BGD,m,married,n,achievement
7017,38,USA,m,married,y,affection
9200,23,USA,f,single,y,affection
7358,30,BGD,m,married,n,achievement
7017,38,USA,m,married,y,enjoy_the_moment
9200,23,USA,f,single,y,achievement
7358,30,BGD,m,married,n,achievement
7017,38,USA,m,married,y,affection
9200,23,USA,f,single,y,achievement
12101,25,USA,f,married,y,affection
1578,43,FRA,m,married,y,achievement
12101,25,USA,f,married,y,affection
1578,43,FRA,m,married,y,bonding
12101,25,USA,f,married,y,affection
1578,43,FRA,m,married,y,achievement
8099,27,USA,m,single,n,affection
8099,27,USA,m,single,n,achievement
8099,27,USA,m,single,n,achievement
12280,28,USA,m,single,n,achievement
4502,52,USA,f,married,y,affection
3064,27,IND,f,married,n,affection
12280,28,USA,m,single,n,achievement
4502,52,USA,f,married,y,achievement
3064,27,IND,f,married,n,achievement
12280,28,USA,m,single,n,achievement
4502,52,USA,f,married,y,bonding
3064,27,IND,f,married,n,affection
4792,31,USA,f,married,y,affection
4792,31,USA,f,married,y,affection
4792,31,USA,f,married,y,affection
7414,42,USA,m,married,y,affection
2708,25,USA,m,single,n,affection
3599,27,USA,m,single,n,affection
3064,27,IND,f,married,n,affection
7414,42,USA,m,married,y,affection
2708,25,USA,m,single,n,affection
3599,27,USA,m,single,n,achievement
3064,27,IND,f,married,n,achievement
7414,42,USA,m,married,y,affection
2708,25,USA,m,single,n,enjoy_the_moment
3599,27,USA,m,single,n,affection
3064,27,IND,f,married,n,leisure
13079,32,USA,f,married,n,affection
2708,25,USA,m,single,n,achievement
13079,32,USA,f,married,n,nature
2708,25,USA,m,single,n,affection
13079,32,USA,f,married,n,enjoy_the_moment
2708,25,USA,m,single,n,nature
3064,27,IND,f,married,n,achievement
3064,27,IND,f,married,n,leisure
3064,27,IND,f,married,n,affection
4566,36,USA,f,single,n,achievement
1801,59,USA,f,married,n,achievement
4566,36,USA,f,single,n,enjoy_the_moment
1801,59,USA,f,married,n,affection
4566,36,USA,f,single,n,bonding
1801,59,USA,f,married,n,achievement
6487,28,USA,f,single,n,achievement
7675,43,USA,m,married,y,affection
8026,21,USA,m,single,n,achievement
13790,32,USA,m,single,n,affection
3847,20,USA,f,married,n,achievement
2708,25,USA,m,single,n,affection
6487,28,USA,f,single,n,bonding
7675,43,USA,m,married,y,achievement
8026,21,USA,m,single,n,affection
13790,32,USA,m,single,n,enjoy_the_moment
3847,20,USA,f,married,n,achievement
2708,25,USA,m,single,n,affection
6487,28,USA,f,single,n,bonding
7675,43,USA,m,married,y,affection
8026,21,USA,m,single,n,achievement
13790,32,USA,m,single,n,enjoy_the_moment
3847,20,USA,f,married,n,affection
2708,25,USA,m,single,n,enjoy_the_moment
13246,25,USA,m,single,n,achievement
7276,31,USA,f,married,y,affection
7061,54,USA,m,married,y,enjoy_the_moment
4678,35,USA,f,married,y,affection
13246,25,USA,m,single,n,enjoy_the_moment
7276,31,USA,f,married,y,achievement
7061,54,USA,m,married,y,affection
4678,35,USA,f,married,y,achievement
13246,25,USA,m,single,n,achievement
7276,31,USA,f,married,y,affection
7061,54,USA,m,married,y,affection
4678,35,USA,f,married,y,enjoy_the_moment
13196,35,USA,f,divorced,n,bonding
4691,28,USA,f,single,n,enjoy_the_moment
13196,35,USA,f,divorced,n,affection
4691,28,USA,f,single,n,affection
13196,35,USA,f,divorced,n,achievement
4691,28,USA,f,single,n,achievement
11065,26,USA,m,married,y,achievement
11065,26,USA,m,married,y,affection
11065,26,USA,m,married,y,achievement
6483,41,USA,f,single,n,achievement
4678,35,USA,f,married,y,enjoy_the_moment
6483,41,USA,f,single,n,enjoy_the_moment
4678,35,USA,f,married,y,affection
6483,41,USA,f,single,n,nature
4678,35,USA,f,married,y,leisure
3253,46,USA,m,divorced,n,achievement
13816,35,USA,m,single,n,achievement
7623,31,USA,f,single,n,enjoy_the_moment
3253,46,USA,m,divorced,n,enjoy_the_moment
13816,35,USA,m,single,n,enjoy_the_moment
7623,31,USA,f,single,n,affection
3253,46,USA,m,divorced,n,enjoy_the_moment
13816,35,USA,m,single,n,affection
7623,31,USA,f,single,n,enjoy_the_moment
1801,59,USA,f,married,n,achievement
1801,59,USA,f,married,n,nature
1801,59,USA,f,married,n,enjoy_the_moment
2544,25,USA,m,single,n,affection
2544,25,USA,m,single,n,leisure
2544,25,USA,m,single,n,achievement
9544,30,USA,m,single,n,affection
3165,58,USA,f,married,y,enjoy_the_moment
5093,30,USA,f,single,n,bonding
9544,30,USA,m,single,n,affection
3165,58,USA,f,married,y,affection
5093,30,USA,f,single,n,leisure
3165,58,USA,f,married,y,affection
5093,30,USA,f,single,n,affection
11685,68,USA,f,married,n,nature
11169,53,USA,o,divorced,n,leisure
11685,68,USA,f,married,n,achievement
11169,53,USA,o,divorced,n,leisure
11685,68,USA,f,married,n,achievement
11169,53,USA,o,divorced,n,achievement
9407,41,USA,f,married,y,affection
2544,25,USA,m,single,n,affection
9407,41,USA,f,married,y,affection
2544,25,USA,m,single,n,bonding
9407,41,USA,f,married,y,achievement
2544,25,USA,m,single,n,leisure
11770,27,USA,f,single,n,affection
3716,21,USA,m,single,n,achievement
2955,28,USA,m,married,y,bonding
11770,27,USA,f,single,n,affection
3716,21,USA,m,single,n,achievement
2955,28,USA,m,married,y,achievement
11770,27,USA,f,single,n,bonding
3716,21,USA,m,single,n,achievement
2955,28,USA,m,married,y,affection
2116,25,USA,m,single,n,achievement
2116,25,USA,m,single,n,leisure
2116,25,USA,m,single,n,leisure
3716,21,USA,m,single,n,affection
7808,26,USA,f,married,n,affection
2116,25,USA,m,single,n,leisure
2955,28,USA,m,married,y,achievement
3716,21,USA,m,single,n,leisure
7808,26,USA,f,married,n,affection
2116,25,USA,m,single,n,leisure
2955,28,USA,m,married,y,bonding
3716,21,USA,m,single,n,nature
7808,26,USA,f,married,n,affection
2116,25,USA,m,single,n,leisure
2955,28,USA,m,married,y,affection
3872,35,USA,m,single,n,bonding
13777,66,USA,f,widowed,y,bonding
10652,35,USA,f,divorced,y,enjoy_the_moment
3872,35,USA,m,single,n,achievement
13777,66,USA,f,widowed,y,affection
10652,35,USA,f,divorced,y,leisure
3872,35,USA,m,single,n,achievement
13777,66,USA,f,widowed,y,bonding
10652,35,USA,f,divorced,y,bonding
2955,28,USA,m,married,y,affection
10545,31,USA,f,single,n,affection
2868,23,USA,f,single,n,enjoy_the_moment
5093,30,USA,f,single,n,affection
12396,35,USA,f,single,y,achievement
2955,28,USA,m,married,y,achievement
10545,31,USA,f,single,n,affection
2868,23,USA,f,single,n,achievement
5093,30,USA,f,single,n,affection
12396,35,USA,f,single,y,affection
2955,28,USA,m,married,y,affection
10545,31,USA,f,single,n,bonding
2868,23,USA,f,single,n,achievement
5093,30,USA,f,single,n,achievement
12396,35,USA,f,single,y,affection
12058,26,USA,f,single,n,achievement
3246,41,USA,f,widowed,y,affection
2922,25,USA,f,single,n,affection
7024,21,USA,f,single,n,achievement
3233,32,USA,m,single,n,affection
3165,58,USA,f,married,y,leisure
9561,43,USA,m,single,n,achievement
3303,59,USA,m,married,y,achievement
12058,26,USA,f,single,n,bonding
3246,41,USA,f,widowed,y,enjoy_the_moment
2922,25,USA,f,single,n,leisure
7024,21,USA,f,single,n,achievement
3233,32,USA,m,single,n,enjoy_the_moment
3165,58,USA,f,married,y,achievement
9561,43,USA,m,single,n,achievement
3303,59,USA,m,married,y,affection
12058,26,USA,f,single,n,bonding
3246,41,USA,f,widowed,y,achievement
2922,25,USA,f,single,n,achievement
7024,21,USA,f,single,n,achievement
3233,32,USA,m,single,n,achievement
3165,58,USA,f,married,y,enjoy_the_moment
9561,43,USA,m,single,n,enjoy_the_moment
3303,59,USA,m,married,y,affection
3872,35,USA,m,single,n,affection
3303,59,USA,m,married,y,affection
9089,23,USA,f,single,n,achievement
8175,30,USA,m,married,y,affection
3872,35,USA,m,single,n,bonding
3303,59,USA,m,married,y,achievement
9089,23,USA,f,single,n,achievement
8175,30,USA,m,married,y,affection
3872,35,USA,m,single,n,achievement
3303,59,USA,m,married,y,affection
9089,23,USA,f,single,n,achievement
8175,30,USA,m,married,y,affection
13822,32,USA,f,married,n,affection
12844,21,USA,m,single,n,achievement
13822,32,USA,f,married,n,achievement
12844,21,USA,m,single,n,bonding
13822,32,USA,f,married,n,affection
12844,21,USA,m,single,n,affection
10113,42,USA,f,single,y,affection
12053,35,IND,m,married,y,achievement
10113,42,USA,f,single,y,affection
12053,35,IND,m,married,y,affection
10113,42,USA,f,single,y,affection
12053,35,IND,m,married,y,nature
2116,25,USA,m,single,n,leisure
2116,25,USA,m,single,n,leisure
2116,25,USA,m,single,n,enjoy_the_moment
2843,45,USA,m,divorced,y,achievement
2843,45,USA,m,divorced,y,achievement
2843,45,USA,m,divorced,y,affection
8676,31,USA,m,single,n,affection
8676,31,USA,m,single,n,enjoy_the_moment
8676,31,USA,m,single,n,achievement
6398,21,USA,m,single,n,affection
2843,45,USA,m,divorced,y,affection
6398,21,USA,m,single,n,enjoy_the_moment
2843,45,USA,m,divorced,y,enjoy_the_moment
6398,21,USA,m,single,n,achievement
2843,45,USA,m,divorced,y,achievement
7075,22,USA,f,single,n,achievement
8494,36,USA,m,married,n,achievement
7075,22,USA,f,single,n,achievement
8494,36,USA,m,married,n,achievement
7075,22,USA,f,single,n,enjoy_the_moment
8494,36,USA,m,married,n,achievement
10997,19,USA,f,single,n,achievement
8545,31,USA,f,single,n,affection
10997,19,USA,f,single,n,bonding
8545,31,USA,f,single,n,nature
10997,19,USA,f,single,n,affection
8545,31,USA,f,single,n,leisure
8748,28,USA,m,single,n,achievement
8748,28,USA,m,single,n,bonding
8748,28,USA,m,single,n,affection
4972,32,USA,m,married,y,achievement
2843,45,USA,m,divorced,y,achievement
4972,32,USA,m,married,y,exercise
