wid,age,gender,marital,parenthood,predicted_category
12037,43,f,married,y,achievement
12039,34,m,married,y,achievement
12042,30,f,married,n,achievement
12045,31,f,married,y,affection
12048,22,f,single,n,achievement
12051,43,f,married,y,achievement
12052,36,f,married,y,affection
12053,35,m,married,y,achievement
12054,21,m,single,n,achievement
12055,53,f,married,y,achievement
12056,37,f,married,y,achievement
12058,26,f,single,n,achievement
12060,39,f,single,y,achievement
12062,29,f,single,n,affection
12063,30,m,single,y,achievement
12064,30,m,married,n,affection
12065,32,m,married,y,achievement
12066,37,f,single,n,achievement
12070,23,f,single,n,achievement
12071,31,m,single,n,achievement
12072,40,f,single,n,achievement
12074,29,m,married,y,achievement
12076,30,m,single,n,achievement
12077,24,m,single,n,achievement
12078,23,m,single,n,achievement
12079,31,m,single,n,achievement
12080,26,m,single,n,achievement
12082,34,m,married,y,affection
12084,26,f,single,y,affection
12085,22,f,single,n,achievement
12086,34,m,single,n,achievement
12087,25,m,single,n,achievement
12088,24,f,single,n,achievement
12089,39,f,married,y,achievement
12090,30,f,single,n,affection
12093,35,f,single,n,achievement
12094,19,m,single,n,achievement
12095,29,f,married,n,affection
12096,20,m,single,n,achievement
12098,23,m,single,n,achievement
12100,34,m,married,n,affection
12101,25,f,married,y,affection
12102,22,f,married,y,affection
12103,34,f,married,y,affection
12107,52,f,married,y,achievement
12108,37,m,married,y,affection
12109,34,m,single,n,achievement
12112,20,f,single,n,achievement
12114,38,f,married,y,affection
12116,31,f,married,y,achievement
12117,37,f,married,y,achievement
12118,19,m,single,n,achievement
12121,33,m,married,y,achievement
12122,30,f,married,n,affection
12123,26,m,single,n,affection
12126,44,f,single,y,achievement
12127,22,m,single,n,affection
12129,43,f,married,n,achievement
12130,38,m,married,n,achievement
12132,35,m,single,n,achievement
12134,21,m,single,n,achievement
12135,32,m,married,y,achievement
12138,33,f,married,y,affection
12139,22,f,single,n,achievement
12143,26,m,single,n,achievement
12144,27,f,single,n,affection
12146,26,m,single,n,achievement
12147,29,m,single,n,achievement
12148,41,f,married,y,affection
12149,37,f,single,n,achievement
12151,27,f,single,n,achievement
12152,55,f,married,y,achievement
12153,27,m,single,n,affection
12155,37,m,single,n,achievement
12157,28,f,single,n,affection
12158,23,m,single,n,achievement
12160,42,m,married,n,achievement
12161,32,f,married,y,affection
12163,18,m,single,n,achievement
12164,24,f,single,y,achievement
12165,29,m,single,y,achievement
12166,28,f,single,n,affection
12168,19,m,single,n,achievement
12169,34,f,married,y,affection
12172,28,f,single,n,achievement
12173,25,f,single,n,achievement
12177,26,f,single,n,achievement
12178,33,m,single,n,achievement
12179,49,f,single,n,achievement
12180,20,m,single,n,affection
12181,21,f,single,n,affection
12182,33,m,married,y,achievement
12184,37,m,single,n,affection
12185,26,m,married,y,achievement
12186,18,m,single,n,achievement
12188,27,f,married,y,affection
12189,31,f,married,y,achievement
12190,31,m,married,n,achievement
12192,33,m,married,y,affection
12193,35,f,married,y,affection
12194,29,f,single,n,achievement
12195,23,m,single,n,achievement
12196,27,f,single,n,affection
12197,22,f,single,n,achievement
12198,31,f,married,y,achievement
12200,33,f,single,n,achievement
12202,33,f,single,n,achievement
12203,29,f,single,n,achievement
12205,23,f,single,n,achievement
12206,29,m,single,n,achievement
12211,32,m,married,n,affection
12212,25,f,married,y,affection
12218,54,m,married,n,achievement
12219,28,m,single,n,achievement
12222,23,f,single,y,achievement
12223,38,f,married,n,achievement
12225,23,f,single,y,achievement
12231,47,f,married,y,achievement
12236,33,m,single,n,achievement
12238,34,f,married,n,achievement
12239,28,m,married,n,achievement
12241,37,m,single,n,achievement
12242,27,m,single,n,achievement
12243,29,f,single,n,affection
12245,23,m,single,n,achievement
12246,29,m,single,n,achievement
12247,25,m,single,n,achievement
12248,46,m,married,y,achievement
12249,25,m,single,n,achievement
12250,24,f,married,y,affection
12252,29,m,married,y,affection
12254,54,m,single,n,affection
12260,23,f,single,n,achievement
12261,26,m,single,n,achievement
12263,29,f,married,n,affection
12264,53,f,single,n,achievement
12267,30,m,single,n,affection
12268,24,f,single,n,achievement
12269,25,f,single,n,achievement
12270,32,m,married,n,affection
12271,22,f,single,n,achievement
12272,23,f,single,n,achievement
12273,26,f,married,n,affection
12274,38,f,single,y,achievement
12275,32,f,married,y,affection
12276,32,f,single,y,affection
12277,32,f,married,y,achievement
12280,28,m,single,n,achievement
12281,21,f,single,n,achievement
12282,34,m,married,y,achievement
12283,28,f,single,n,achievement
12286,25,f,married,n,achievement
12287,30,m,married,y,achievement
12289,35,f,married,y,achievement
12291,32,f,single,y,affection
12292,25,m,single,n,achievement
12293,44,f,married,y,affection
12295,48,f,married,n,achievement
12296,24,f,single,y,achievement
12297,38,m,married,y,achievement
12298,28,f,married,n,achievement
12299,30,m,single,n,achievement
12300,29,f,single,n,achievement
12301,18,f,single,n,achievement
12302,23,f,single,n,achievement
12306,30,m,married,n,achievement
12307,40,m,married,y,achievement
12308,35,f,married,y,achievement
12311,29,m,married,n,achievement
12312,27,m,single,n,achievement
12313,24,f,single,n,achievement
12315,39,m,single,n,achievement
12317,46,m,single,n,achievement
12318,25,f,single,y,achievement
12319,24,m,single,n,affection
12320,26,m,single,y,affection
12321,34,m,single,n,achievement
12323,25,f,single,n,affection
12326,24,f,married,n,affection
12328,31,m,married,y,affection
12329,29,m,single,n,achievement
12330,31,m,married,n,achievement
12331,25,m,single,n,affection
12332,48,m,married,n,achievement
12333,34,f,married,y,affection
12339,31,m,married,y,affection
12341,21,f,married,n,achievement
12342,37,m,married,y,achievement
12344,27,m,single,n,achievement
12346,47,m,married,y,affection
12349,20,m,single,n,achievement
12350,21,f,single,n,achievement
12351,31,m,married,n,achievement
12352,20,f,single,n,affection
12353,23,f,married,n,achievement
12354,36,f,married,n,achievement
12355,44,f,married,y,affection
12357,28,f,married,n,affection
12358,27,f,single,n,achievement
12360,38,f,single,n,achievement
12362,24,m,single,n,affection
12363,34,f,married,y,affection
12364,26,m,single,n,affection
12368,25,m,single,n,affection
12369,34,m,married,y,achievement
12370,48,f,married,y,affection
12371,31,m,single,n,achievement
12374,22,f,single,n,achievement
12375,18,m,single,n,achievement
12376,32,m,married,n,achievement
12377,29,f,single,n,affection
12378,22,f,single,n,affection
12379,39,m,single,n,achievement
12381,44,f,married,y,achievement
12383,29,m,single,n,achievement
12384,35,f,single,n,achievement
12385,48,f,single,n,achievement
12386,33,f,single,y,affection
12387,25,f,single,n,achievement
12388,45,m,married,y,achievement
12389,41,m,married,y,achievement
12392,33,m,single,n,achievement
12393,32,f,single,n,achievement
12395,26,m,single,n,achievement
12396,35,f,single,y,achievement
12397,25,f,single,n,achievement
12399,25,m,single,n,achievement
12400,24,m,single,y,affection
12401,28,f,married,n,achievement
12402,32,f,married,y,affection
12403,25,m,single,n,achievement
12404,44,f,married,y,achievement
12406,25,f,single,n,achievement
12408,27,f,married,y,achievement
12409,29,f,single,n,achievement
12411,25,m,single,n,achievement
12412,21,f,single,n,achievement
12414,29,m,single,n,achievement
12415,37,f,married,y,affection
12417,27,m,single,n,affection
12419,28,m,married,n,achievement
12420,37,m,single,n,affection
12421,27,f,single,y,affection
12422,31,m,married,n,affection
12423,35,m,single,n,achievement
12425,24,m,single,n,achievement
12426,21,f,single,n,achievement
12431,25,f,single,n,achievement
12432,19,f,single,n,achievement
12433,24,f,single,y,affection
12434,29,f,single,n,achievement
12435,40,m,married,y,achievement
12436,50,m,married,y,achievement
12437,23,f,single,n,achievement
12438,42,f,single,y,achievement
12439,29,f,married,n,achievement
12440,31,f,single,n,achievement
12441,35,m,single,n,achievement
12442,30,m,married,y,achievement
12443,34,f,single,n,achievement
12447,21,f,single,n,achievement
12448,26,f,single,n,achievement
12449,22,f,single,y,affection
12451,33,f,married,y,achievement
12453,30,f,married,y,achievement
12454,44,f,single,n,affection
12457,27,f,married,y,achievement
12460,25,f,single,y,achievement
12461,26,m,single,n,achievement
12462,23,f,single,n,achievement
12463,20,m,single,n,achievement
12465,22,f,single,y,affection
12466,45,f,married,y,affection
12468,23,f,single,n,affection
12470,28,m,single,n,achievement
12473,27,f,married,n,achievement
12476,35,f,married,y,achievement
12477,45,m,single,n,achievement
12478,31,f,single,y,achievement
12479,25,m,single,n,achievement
12480,34,f,married,y,affection
12482,28,m,single,n,achievement
12483,31,f,single,n,achievement
12484,33,f,married,y,affection
12489,28,f,single,n,achievement
12492,25,f,married,n,achievement
12493,24,f,single,n,achievement
12494,28,f,single,y,achievement
12495,29,m,married,n,achievement
12496,25,m,single,n,achievement
12497,26,f,single,y,affection
12499,22,f,single,n,affection
12501,43,f,married,y,affection
12503,30,f,married,y,achievement
12505,22,f,single,n,achievement
12507,31,f,married,y,achievement
12508,35,m,married,n,achievement
12510,34,m,single,n,achievement
12511,24,m,single,n,affection
12512,45,f,single,n,affection
12513,26,f,married,n,achievement
12517,26,m,single,n,achievement
12519,34,m,single,n,achievement
12521,50,f,single,y,achievement
12523,29,m,married,n,affection
12527,26,m,married,n,affection
12530,30,m,single,n,achievement
12532,37,m,single,n,achievement
12537,31,m,married,n,achievement
12538,25,f,single,n,affection
12539,24,m,single,n,affection
12540,54,f,married,y,affection
12542,28,m,single,n,achievement
12543,29,m,single,n,achievement
12545,50,m,single,n,achievement
12546,34,f,single,n,achievement
12547,52,f,married,y,affection
12548,26,f,married,y,affection
12549,28,f,married,y,achievement
12550,20,m,single,n,achievement
12552,33,f,married,n,achievement
12553,22,f,single,n,achievement
12556,36,m,married,y,affection
12559,26,m,single,y,achievement
12562,37,f,married,y,achievement
12563,26,m,single,n,achievement
12564,27,f,single,n,achievement
12566,34,m,single,n,achievement
12567,38,m,married,y,achievement
12568,32,f,single,n,affection
12570,29,f,married,y,achievement
12572,27,m,single,n,achievement
12574,36,f,married,y,affection
12576,26,f,single,n,achievement
12577,28,m,married,n,affection
12585,21,m,single,n,affection
12588,23,f,single,n,achievement
12589,23,m,single,n,achievement
12594,25,m,single,n,achievement
12595,33,m,single,n,achievement
12597,23,f,single,n,achievement
12598,24,f,single,n,affection
12601,26,m,single,n,achievement
12602,26,f,married,y,affection
12603,26,f,single,n,achievement
12608,28,m,single,n,achievement
12612,44,f,married,y,achievement
12613,28,m,married,y,affection
12615,39,m,married,y,achievement
12617,29,m,married,y,achievement
12619,20,m,single,n,achievement
12620,23,f,married,y,achievement
12621,29,m,married,n,achievement
12622,23,m,single,n,achievement
12624,30,f,married,y,affection
12627,19,f,single,n,achievement
12628,22,m,single,n,achievement
12629,20,m,single,n,achievement
12630,27,m,single,n,achievement
12631,55,f,married,y,achievement
12632,29,f,married,y,affection
12633,25,f,married,y,achievement
12635,35,f,single,n,achievement
12639,23,f,married,y,achievement
12641,23,f,single,n,achievement
12643,27,f,single,n,affection
12644,26,m,single,n,achievement
12646,53,f,married,n,affection
12647,32,m,married,y,affection
12649,40,m,married,y,affection
12650,21,m,single,n,achievement
12651,25,f,single,n,affection
12652,25,f,married,y,affection
12654,27,f,single,y,achievement
12657,30,f,married,y,achievement
12659,48,f,married,y,achievement
12661,35,f,single,y,achievement
12662,23,f,single,n,achievement
12663,24,f,single,n,achievement
12664,30,f,single,y,achievement
12669,18,f,single,n,achievement
12671,26,m,single,n,achievement
12672,37,m,single,n,achievement
12674,32,m,married,n,achievement
12675,35,m,single,n,achievement
12676,19,m,single,n,achievement
12677,33,m,single,n,achievement
12679,22,m,single,y,achievement
12680,26,f,married,y,achievement
12681,33,f,single,n,achievement
12683,34,m,married,y,affection
12687,19,f,single,n,affection
12688,53,f,married,y,achievement
12690,26,f,single,n,achievement
12691,35,f,married,y,affection
12692,22,m,single,n,achievement
12693,25,f,married,n,achievement
12696,31,m,single,n,achievement
12698,31,f,single,n,affection
12703,27,m,single,n,affection
12706,30,f,married,y,achievement
12708,29,f,married,y,affection
12709,27,m,single,n,achievement
12710,39,m,married,y,achievement
12711,26,m,single,n,achievement
12712,34,m,married,y,achievement
12714,28,f,married,y,achievement
12715,24,m,single,n,achievement
12716,24,f,single,n,affection
12717,42,m,married,y,achievement
12722,24,m,single,n,achievement
12723,21,f,single,n,achievement
12724,32,f,married,y,affection
12725,29,f,single,n,achievement
12726,23,m,single,n,achievement
12727,29,m,married,y,affection
12728,21,m,single,n,achievement
12729,37,f,single,n,affection
12730,34,f,single,n,achievement
12731,43,f,married,y,achievement
12732,33,f,single,n,affection
12733,22,f,single,n,affection
12734,26,f,single,n,achievement
12738,30,f,married,y,achievement
12740,19,f,single,n,achievement
12742,29,f,single,n,achievement
12743,20,f,single,n,achievement
12744,35,m,married,y,achievement
12746,32,f,married,n,achievement
12749,23,f,single,n,achievement
12751,33,f,single,n,affection
12752,28,m,single,n,achievement
12753,50,f,married,y,affection
12754,20,f,single,n,achievement
12755,31,f,married,y,affection
12756,36,f,single,n,achievement
12757,43,m,married,n,affection
12758,21,m,single,n,achievement
12759,44,f,married,y,achievement
12760,36,f,single,n,achievement
12762,34,m,single,y,affection
12763,20,f,single,n,achievement
12764,25,m,single,n,affection
12770,26,m,married,y,affection
12773,40,f,single,y,affection
12775,32,m,married,y,achievement
12779,23,m,single,n,achievement
12783,38,m,married,n,achievement
12784,38,f,married,y,achievement
12785,29,f,single,n,achievement
12788,39,m,married,n,achievement
12790,25,m,single,n,achievement
12792,22,m,single,n,affection
12793,23,m,single,n,affection
12794,25,m,single,n,affection
12795,24,m,single,n,achievement
12796,25,f,single,y,affection
12797,25,f,single,n,achievement
12798,31,m,single,n,achievement
12799,39,f,single,n,achievement
12800,55,f,married,y,achievement
12803,21,m,single,n,achievement
12804,29,f,single,n,affection
12809,25,f,single,n,affection
12812,33,f,married,y,achievement
